Sampling Rate : 128 Hz,Duration : 10 Minutes
Time,PPG
8.6953125,-35865.67969
8.703125,-35878.41016
8.7109375,-35893.95313
8.71875,-35908.87891
8.7265625,-35920.64063
8.734375,-35929.57422
8.7421875,-35938.15234
8.75,-35948.57422
8.7578125,-35962.89844
8.765625,-35980.89063
8.7734375,-36001.49609
8.78125,-36024.13672
8.7890625,-36048.21484
8.796875,-36074.20313
8.8046875,-36101.65625
8.8125,-36129.09766
8.8203125,-36154.44141
8.828125,-36175.96094
8.8359375,-36193.92969
8.84375,-36210.94922
8.8515625,-36230.20703
8.859375,-36254.82031
8.8671875,-36284.63672
8.875,-36316.96094
8.8828125,-36347.77734
8.890625,-36373.07813
8.8984375,-36392.32031
8.90625,-36407.08594
8.9140625,-36420.58203
8.921875,-36436.16016
8.9296875,-36455.14844
8.9375,-36477.60938
8.9453125,-36502.22266
8.953125,-36527.35547
8.9609375,-36551.70313
8.96875,-36574.21875
8.9765625,-36594.75391
8.984375,-36614.40234
8.9921875,-36634.98438
9,-36659.89844
9.0078125,-36691.03125
9.015625,-36728.69531
9.0234375,-36770.56641
9.03125,-36811.63281
9.0390625,-36847.76953
9.046875,-36876.17578
9.0546875,-36897.08984
9.0625,-36913.52344
9.0703125,-36928.66797
9.078125,-36944.77344
9.0859375,-36961.46484
9.09375,-36976.23438
9.1015625,-36986.07031
9.109375,-36988.77734
9.1171875,-36984.82813
9.125,-36977
9.1328125,-36968.66797
9.140625,-36963.35547
9.1484375,-36961.84375
9.15625,-36963.14453
9.1640625,-36965.5
9.171875,-36967.17188
9.1796875,-36969.06641
9.1875,-36972.67188
9.1953125,-36979.25391
9.203125,-36988.69141
9.2109375,-36998.52344
9.21875,-37006.20313
9.2265625,-37010.59375
9.234375,-37013.35156
9.2421875,-37018.50391
9.25,-37029.68359
9.2578125,-37048.45313
9.265625,-37073.08984
9.2734375,-37099.00781
9.28125,-37122.53906
9.2890625,-37141.23828
9.296875,-37155.41016
9.3046875,-37167.12109
9.3125,-37177.75391
9.3203125,-37188.86328
9.328125,-37200.69922
9.3359375,-37213.52734
9.34375,-37228.25391
9.3515625,-37245.18359
9.359375,-37264.05078
9.3671875,-37283.22656
9.375,-37300.34766
9.3828125,-37314.08594
9.390625,-37324.61328
9.3984375,-37334.32422
9.40625,-37346.39453
9.4140625,-37362.30469
9.421875,-37382.21875
9.4296875,-37403.58984
9.4375,-37423.59766
9.4453125,-37440.84375
9.453125,-37455.12891
9.4609375,-37468.52344
9.46875,-37482.37109
9.4765625,-37496.76953
9.484375,-37510.90625
9.4921875,-37523.47266
9.5,-37534.67188
9.5078125,-37546.19141
9.515625,-37560.09375
9.5234375,-37577.53906
9.53125,-37596.88281
9.5390625,-37614.90625
9.546875,-37628.40625
9.5546875,-37635.5
9.5625,-37638.09375
9.5703125,-37639.03125
9.578125,-37640.87109
9.5859375,-37644.11719
9.59375,-37645.88281
9.6015625,-37643.1875
9.609375,-37633.87109
9.6171875,-37618.82031
9.625,-37602.17578
9.6328125,-37588.91797
9.640625,-37583.07813
9.6484375,-37585.8125
9.65625,-37595.03906
9.6640625,-37607.21484
9.671875,-37618.30859
9.6796875,-37626.25
9.6875,-37631.23828
9.6953125,-37634.70313
9.703125,-37639.88672
9.7109375,-37648.9375
9.71875,-37662.82813
9.7265625,-37681.32422
9.734375,-37702.09766
9.7421875,-37723.375
9.75,-37743.47656
9.7578125,-37761.96484
9.765625,-37779.81641
9.7734375,-37797.90234
9.78125,-37816.50391
9.7890625,-37834.53125
9.796875,-37849.91797
9.8046875,-37861.38672
9.8125,-37868.88672
9.8203125,-37874.64844
9.828125,-37881.91797
9.8359375,-37892.39063
9.84375,-37906.51563
9.8515625,-37921.62891
9.859375,-37934.38281
9.8671875,-37942.83984
9.875,-37946.64844
9.8828125,-37948.37109
9.890625,-37950.66406
9.8984375,-37955.44922
9.90625,-37963.30859
9.9140625,-37973.64844
9.921875,-37986.02734
9.9296875,-38000.40234
9.9375,-38016.48438
9.9453125,-38033.73047
9.953125,-38050.14844
9.9609375,-38063.92578
9.96875,-38074.51953
9.9765625,-38082.69922
9.984375,-38091.89844
9.9921875,-38104.92188
10,-38123.05469
10.0078125,-38145.70703
10.015625,-38169.25781
10.0234375,-38190.23047
10.03125,-38205.45313
10.0390625,-38213.52344
10.046875,-38215.19141
10.0546875,-38212.56641
10.0625,-38208.80469
10.0703125,-38207.07813
10.078125,-38208.87891
10.0859375,-38214.33984
10.09375,-38220.67969
10.1015625,-38224.36719
10.109375,-38222.6875
10.1171875,-38214.74219
10.125,-38203.80859
10.1328125,-38194.57813
10.140625,-38191.86719
10.1484375,-38198.84766
10.15625,-38214.88672
10.1640625,-38237.60156
10.171875,-38262.92188
10.1796875,-38287.29688
10.1875,-38308.60547
10.1953125,-38326.12891
10.203125,-38340.64453
10.2109375,-38353.83594
10.21875,-38367.23438
10.2265625,-38382.83203
10.234375,-38400.9375
10.2421875,-38420.97266
10.25,-38441.29688
10.2578125,-38458.98828
10.265625,-38472.60938
10.2734375,-38481.38281
10.28125,-38486.25391
10.2890625,-38489.75391
10.296875,-38493.88672
10.3046875,-38500.4375
10.3125,-38509.32813
10.3203125,-38519.44922
10.328125,-38529.69922
10.3359375,-38539.63281
10.34375,-38550.11328
10.3515625,-38562.60156
10.359375,-38577.42969
10.3671875,-38594.22266
10.375,-38610.40625
10.3828125,-38623.36719
10.390625,-38631.74219
10.3984375,-38635.39063
10.40625,-38637.03906
10.4140625,-38639.39453
10.421875,-38644.42969
10.4296875,-38652.67578
10.4375,-38662.26172
10.4453125,-38670.86719
10.453125,-38676.42188
10.4609375,-38678.5625
10.46875,-38679.13281
10.4765625,-38681.08203
10.484375,-38687.22266
10.4921875,-38698.66797
10.5,-38713.42188
10.5078125,-38728.8125
10.515625,-38741.40234
10.5234375,-38750.0625
10.53125,-38756.21484
10.5390625,-38761.74609
10.546875,-38768.90625
10.5546875,-38777.25
10.5625,-38784.78906
10.5703125,-38789.91797
10.578125,-38792.31641
10.5859375,-38794.23438
10.59375,-38798.57031
10.6015625,-38807.15234
10.609375,-38819.83594
10.6171875,-38834.32031
10.625,-38848.41797
10.6328125,-38861.09375
10.640625,-38872.09766
10.6484375,-38882.5
10.65625,-38892.01172
10.6640625,-38899.88281
10.671875,-38905.51953
10.6796875,-38908.67578
10.6875,-38911.63672
10.6953125,-38916.62109
10.703125,-38925.10938
10.7109375,-38937.00391
10.71875,-38949.6875
10.7265625,-38959.90234
10.734375,-38964.53125
10.7421875,-38961.87891
10.75,-38952.32031
10.7578125,-38937.48438
10.765625,-38920.32813
10.7734375,-38903.97656
10.78125,-38890.15625
10.7890625,-38879.91406
10.796875,-38871.65234
10.8046875,-38862.84375
10.8125,-38851.11719
10.8203125,-38834.69141
10.828125,-38814.75781
10.8359375,-38793.43359
10.84375,-38773.25781
10.8515625,-38756.38281
10.859375,-38743.12891
10.8671875,-38733.16797
10.875,-38725.58203
10.8828125,-38719.48438
10.890625,-38714.39453
10.8984375,-38709.49219
10.90625,-38704.44922
10.9140625,-38699.44922
10.921875,-38694.86328
10.9296875,-38692.69141
10.9375,-38694.05859
10.9453125,-38699.48828
10.953125,-38708.44141
10.9609375,-38718.69922
10.96875,-38728.97266
10.9765625,-38737.96484
10.984375,-38745.22656
10.9921875,-38751.0625
11,-38755.39063
11.0078125,-38758.54297
11.015625,-38761.07422
11.0234375,-38764.01172
11.03125,-38768.86328
11.0390625,-38775.96094
11.046875,-38784.57422
11.0546875,-38792.6875
11.0625,-38797.47266
11.0703125,-38798.37891
11.078125,-38796.26172
11.0859375,-38793.91016
11.09375,-38794.55469
11.1015625,-38799.14844
11.109375,-38807.47266
11.1171875,-38817.03516
11.125,-38825.23438
11.1328125,-38830.92969
11.140625,-38834.10938
11.1484375,-38836.03516
11.15625,-38838.03906
11.1640625,-38840.95703
11.171875,-38845.58984
11.1796875,-38852.1875
11.1875,-38861.06641
11.1953125,-38871.80469
11.203125,-38882.04688
11.2109375,-38889.53516
11.21875,-38891.82813
11.2265625,-38889.02344
11.234375,-38884.625
11.2421875,-38883.31641
11.25,-38889.91797
11.2578125,-38905.11719
11.265625,-38925.15625
11.2734375,-38944.05859
11.28125,-38956.36719
11.2890625,-38960.85547
11.296875,-38960.74219
11.3046875,-38961.30469
11.3125,-38966.90625
11.3203125,-38977.86719
11.328125,-38991.4375
11.3359375,-39003.75391
11.34375,-39011.71094
11.3515625,-39015.53125
11.359375,-39016.00781
11.3671875,-39013.61719
11.375,-39007.69922
11.3828125,-38996.06641
11.390625,-38978.69531
11.3984375,-38957.53516
11.40625,-38936.6875
11.4140625,-38920.65234
11.421875,-38911.22266
11.4296875,-38907.12891
11.4375,-38904.70703
11.4453125,-38900.07422
11.453125,-38891.63281
11.4609375,-38879.78516
11.46875,-38866.74219
11.4765625,-38854.66406
11.484375,-38843.85938
11.4921875,-38834.5625
11.5,-38826.03516
11.5078125,-38818.14453
11.515625,-38811.98047
11.5234375,-38808.13672
11.53125,-38807.96484
11.5390625,-38811.73438
11.546875,-38819.13672
11.5546875,-38829.60938
11.5625,-38841.46094
11.5703125,-38852.53125
11.578125,-38860.57813
11.5859375,-38864.19922
11.59375,-38864.66797
11.6015625,-38864.90234
11.609375,-38868.94922
11.6171875,-38879.05469
11.625,-38892.84766
11.6328125,-38905.28516
11.640625,-38909.58984
11.6484375,-38902.25
11.65625,-38885.98047
11.6640625,-38867.91797
11.671875,-38857.52734
11.6796875,-38860.10938
11.6875,-38874.62891
11.6953125,-38894.60156
11.703125,-38911.96484
11.7109375,-38921.9375
11.71875,-38925
11.7265625,-38925.23047
11.734375,-38927.40234
11.7421875,-38933.11328
11.75,-38941.15625
11.7578125,-38949.19922
11.765625,-38955.35938
11.7734375,-38960.74219
11.78125,-38966.55078
11.7890625,-38973.15625
11.796875,-38979.60547
11.8046875,-38983.49219
11.8125,-38984.6875
11.8203125,-38984.87891
11.828125,-38987.38281
11.8359375,-38994.78906
11.84375,-39006.63672
11.8515625,-39019.86719
11.859375,-39030.72656
11.8671875,-39037.12891
11.875,-39040.50781
11.8828125,-39043.63281
11.890625,-39048.94922
11.8984375,-39056.33203
11.90625,-39062.24219
11.9140625,-39063.57422
11.921875,-39058.24609
11.9296875,-39047.34375
11.9375,-39034.5625
11.9453125,-39022.88281
11.953125,-39014.23438
11.9609375,-39007.41406
11.96875,-38999.62891
11.9765625,-38988.14063
11.984375,-38971.32813
11.9921875,-38949.69922
12,-38925.46875
12.0078125,-38901.64063
12.015625,-38881.29297
12.0234375,-38865.66406
12.03125,-38854.36719
12.0390625,-38845.42188
12.046875,-38835.63281
12.0546875,-38824.11719
12.0625,-38811.49219
12.0703125,-38800.38672
12.078125,-38793.85156
12.0859375,-38792.17188
12.09375,-38793.64063
12.1015625,-38794.40234
12.109375,-38791.6875
12.1171875,-38785.95313
12.125,-38780.67578
12.1328125,-38780.58984
12.140625,-38788.58203
12.1484375,-38803.04688
12.15625,-38819.57422
12.1640625,-38831.99219
12.171875,-38836.6875
12.1796875,-38834.08984
12.1875,-38827.46875
12.1953125,-38822.36328
12.203125,-38822.10156
12.2109375,-38827.04688
12.21875,-38835.12109
12.2265625,-38842.34766
12.234375,-38846.28906
12.2421875,-38846.09375
12.25,-38842.96875
12.2578125,-38839.30859
12.265625,-38837.05078
12.2734375,-38837.35156
12.28125,-38840.46875
12.2890625,-38845.70313
12.296875,-38853.03125
12.3046875,-38861.68359
12.3125,-38870.94141
12.3203125,-38879.86328
12.328125,-38886.47266
12.3359375,-38890.32031
12.34375,-38891.22266
12.3515625,-38890.19531
12.359375,-38889.12891
12.3671875,-38888.77344
12.375,-38889.80469
12.3828125,-38891.75781
12.390625,-38894.33203
12.3984375,-38897.97656
12.40625,-38903.26563
12.4140625,-38910.44922
12.421875,-38918.48438
12.4296875,-38924.48047
12.4375,-38926.08203
12.4453125,-38921.59375
12.453125,-38912.14063
12.4609375,-38901.20313
12.46875,-38892.15234
12.4765625,-38888.20313
12.484375,-38889.35156
12.4921875,-38893.29688
12.5,-38896.93359
12.5078125,-38896.85938
12.515625,-38892.27344
12.5234375,-38884.21484
12.53125,-38875.61719
12.5390625,-38870.08984
12.546875,-38869.95703
12.5546875,-38875.43359
12.5625,-38884.33984
12.5703125,-38892.78516
12.578125,-38898.44141
12.5859375,-38900.58594
12.59375,-38901.33203
12.6015625,-38903.78516
12.609375,-38908.97266
12.6171875,-38916.3125
12.625,-38922.58203
12.6328125,-38925.06641
12.640625,-38924.03516
12.6484375,-38921.99219
12.65625,-38923.13672
12.6640625,-38929.29688
12.671875,-38938.71875
12.6796875,-38947.03516
12.6875,-38949.70313
12.6953125,-38945.42969
12.703125,-38937.19531
12.7109375,-38930.03125
12.71875,-38929.35156
12.7265625,-38936.98047
12.734375,-38951.54297
12.7421875,-38969.69922
12.75,-38986.92188
12.7578125,-39000.81641
12.765625,-39009.67969
12.7734375,-39013.26172
12.78125,-39013.05078
12.7890625,-39011.23438
12.796875,-39011.19922
12.8046875,-39015.38672
12.8125,-39024.03906
12.8203125,-39034.79297
12.828125,-39043.39844
12.8359375,-39046.49219
12.84375,-39043.76172
12.8515625,-39037.60547
12.859375,-39032.76563
12.8671875,-39031.96484
12.875,-39035.24219
12.8828125,-39040.15234
12.890625,-39042.98047
12.8984375,-39042.9375
12.90625,-39041.37109
12.9140625,-39041.52734
12.921875,-39046.63281
12.9296875,-39057.12109
12.9375,-39071.05469
12.9453125,-39084.59766
12.953125,-39094.21094
12.9609375,-39098.60938
12.96875,-39098.84375
12.9765625,-39098.32422
12.984375,-39100.72266
12.9921875,-39107.36719
13,-39117.57422
13.0078125,-39127.28125
13.015625,-39132.00391
13.0234375,-39129.28125
13.03125,-39119.44141
13.0390625,-39107.28125
13.046875,-39098.3125
13.0546875,-39096.54688
13.0625,-39102.82422
13.0703125,-39113.86719
13.078125,-39125.10938
13.0859375,-39132.73438
13.09375,-39135.61719
13.1015625,-39135.68359
13.109375,-39135.82422
13.1171875,-39138.60547
13.125,-39144.51953
13.1328125,-39151.25391
13.140625,-39156.1875
13.1484375,-39156.10156
13.15625,-39149.66016
13.1640625,-39137.79297
13.171875,-39122.14844
13.1796875,-39105.78516
13.1875,-39089.99219
13.1953125,-39074.32813
13.203125,-39057.08984
13.2109375,-39035.625
13.21875,-39008.6875
13.2265625,-38976.91797
13.234375,-38942.98828
13.2421875,-38910.78906
13.25,-38883.30078
13.2578125,-38861.96875
13.265625,-38846.14844
13.2734375,-38832.86719
13.28125,-38819.5
13.2890625,-38803.24609
13.296875,-38782.89844
13.3046875,-38759.09375
13.3125,-38733.05859
13.3203125,-38707.65625
13.328125,-38685.03906
13.3359375,-38666.71484
13.34375,-38653.66016
13.3515625,-38645.63281
13.359375,-38642.23438
13.3671875,-38642.53906
13.375,-38645.125
13.3828125,-38648.35156
13.390625,-38649.84766
13.3984375,-38647.84766
13.40625,-38641.72656
13.4140625,-38631.73828
13.421875,-38620.32422
13.4296875,-38609.39453
13.4375,-38600.17578
13.4453125,-38592.69531
13.453125,-38585.03906
13.4609375,-38576.34375
13.46875,-38566.26953
13.4765625,-38556.11719
13.484375,-38548.51953
13.4921875,-38545.26172
13.5,-38546.61328
13.5078125,-38550.38672
13.515625,-38552.71484
13.5234375,-38550.20703
13.53125,-38541.19531
13.5390625,-38527.57813
13.546875,-38514
13.5546875,-38505.11719
13.5625,-38504.52734
13.5703125,-38511.19922
13.578125,-38520.70313
13.5859375,-38527.44141
13.59375,-38526.86719
13.6015625,-38519.46875
13.609375,-38509.22656
13.6171875,-38501.86719
13.625,-38501.85156
13.6328125,-38509.35156
13.640625,-38520.94141
13.6484375,-38531.62891
13.65625,-38537.66406
13.6640625,-38538.92969
13.671875,-38537.80078
13.6796875,-38538.01953
13.6875,-38542.20703
13.6953125,-38549.98438
13.703125,-38560.01953
13.7109375,-38569.55078
13.71875,-38576.64453
13.7265625,-38580.8125
13.734375,-38581.50391
13.7421875,-38579.30859
13.75,-38574.01563
13.7578125,-38565.41797
13.765625,-38553.95703
13.7734375,-38540.42188
13.78125,-38526.58203
13.7890625,-38514.54688
13.796875,-38506.16406
13.8046875,-38502.86328
13.8125,-38504.41016
13.8203125,-38509.54297
13.828125,-38516.08594
13.8359375,-38520.82813
13.84375,-38522.25391
13.8515625,-38519.51563
13.859375,-38513.6875
13.8671875,-38507.5
13.875,-38503.25
13.8828125,-38503.23438
13.890625,-38507.55469
13.8984375,-38514.54688
13.90625,-38521.88281
13.9140625,-38527.11328
13.921875,-38529.32422
13.9296875,-38529.28516
13.9375,-38528.68359
13.9453125,-38529.58594
13.953125,-38532.35547
13.9609375,-38535.98047
13.96875,-38538.41406
13.9765625,-38537.05859
13.984375,-38532.11719
13.9921875,-38525.51563
14,-38521.32422
14.0078125,-38524.17578
14.015625,-38535.57813
14.0234375,-38554.00781
14.03125,-38573.62109
14.0390625,-38587.25391
14.046875,-38590.02734
14.0546875,-38581.80078
14.0625,-38568.02344
14.0703125,-38556.96484
14.078125,-38555.1875
14.0859375,-38564.53906
14.09375,-38580.51953
14.1015625,-38595.67578
14.109375,-38603.77344
14.1171875,-38602.45313
14.125,-38595.625
14.1328125,-38589.32422
14.140625,-38588.78125
14.1484375,-38595.81641
14.15625,-38607.26953
14.1640625,-38618.48828
14.171875,-38624.92578
14.1796875,-38625.03125
14.1875,-38620.91016
14.1953125,-38616.72656
14.203125,-38616.94141
14.2109375,-38623.85547
14.21875,-38636.01953
14.2265625,-38649.48047
14.234375,-38658.33594
14.2421875,-38658.21094
14.25,-38648.03906
14.2578125,-38629.66406
14.265625,-38608.14844
14.2734375,-38587.52734
14.28125,-38569.57813
14.2890625,-38553.52344
14.296875,-38535.98047
14.3046875,-38514.76953
14.3125,-38489.14063
14.3203125,-38460.85156
14.328125,-38433.17188
14.3359375,-38408.63281
14.34375,-38387.92969
14.3515625,-38369.02734
14.359375,-38347.29688
14.3671875,-38318.72656
14.375,-38281.375
14.3828125,-38239.3125
14.390625,-38203.61719
14.3984375,-38189.86328
14.40625,-38215.50781
14.4140625,-38292.00391
14.421875,-38421.02734
14.4296875,-38593.71094
14.4375,-38792.64453
14.4453125,-38999.26172
14.453125,-39197.91016
14.4609375,-39379.17578
14.46875,-39539.52734
14.4765625,-39678.89844
14.484375,-39799.48047
14.4921875,-39905.25391
14.5,-40001.17969
14.5078125,-40095.61719
14.515625,-40193.74219
14.5234375,-40297.51172
14.53125,-40403.3125
14.5390625,-40502.12891
14.546875,-40585.10547
14.5546875,-40645.96094
14.5625,-40684.20313
14.5703125,-40704.55469
14.578125,-40712.99219
14.5859375,-40714.62109
14.59375,-40711.30859
14.6015625,-40702.75781
14.609375,-40688.61719
14.6171875,-40669.63672
14.625,-40648.38672
14.6328125,-40628.22266
14.640625,-40611.48828
14.6484375,-40600.24609
14.65625,-40594.68359
14.6640625,-40594.53516
14.671875,-40599.25391
14.6796875,-40606.96875
14.6875,-40616.72656
14.6953125,-40627.09375
14.703125,-40637.62109
14.7109375,-40649.37891
14.71875,-40663.53906
14.7265625,-40681.39453
14.734375,-40702.73438
14.7421875,-40725.875
14.75,-40748.4375
14.7578125,-40767.91016
14.765625,-40782.65625
14.7734375,-40791.92969
14.78125,-40794.60938
14.7890625,-40790.41406
14.796875,-40778.33203
14.8046875,-40758.56641
14.8125,-40733.21094
14.8203125,-40705.46484
14.828125,-40680.79297
14.8359375,-40663.57813
14.84375,-40656.14063
14.8515625,-40657.94531
14.859375,-40664.83984
14.8671875,-40671.42969
14.875,-40672.87891
14.8828125,-40667.16016
14.890625,-40656.39844
14.8984375,-40645.36719
14.90625,-40639.78125
14.9140625,-40643.01953
14.921875,-40653.66797
14.9296875,-40667.17969
14.9375,-40676.42969
14.9453125,-40676.23047
14.953125,-40665.78516
14.9609375,-40648.15625
14.96875,-40630.32422
14.9765625,-40618.26953
14.984375,-40615.02344
14.9921875,-40620.13672
15,-40630.03125
15.0078125,-40641.49219
15.015625,-40652.67969
15.0234375,-40663.72656
15.03125,-40675.84375
15.0390625,-40688.95703
15.046875,-40701.78516
15.0546875,-40712.24609
15.0625,-40718.33203
15.0703125,-40720.84766
15.078125,-40721.38281
15.0859375,-40722.02734
15.09375,-40723.95703
15.1015625,-40725.94141
15.109375,-40727.28125
15.1171875,-40727.48438
15.125,-40727.8125
15.1328125,-40730.96875
15.140625,-40738.5
15.1484375,-40750.07813
15.15625,-40762.80469
15.1640625,-40772.625
15.171875,-40777.05469
15.1796875,-40776.0625
15.1875,-40773.01172
15.1953125,-40772.61328
15.203125,-40777.75
15.2109375,-40789.22266
15.21875,-40803.77344
15.2265625,-40816.87891
15.234375,-40825.36719
15.2421875,-40828.27344
15.25,-40828.83594
15.2578125,-40831.04297
15.265625,-40837.72656
15.2734375,-40849.18359
15.28125,-40862.52344
15.2890625,-40874.44531
15.296875,-40883.23828
15.3046875,-40889.97656
15.3125,-40898.07422
15.3203125,-40910.14453
15.328125,-40926.53125
15.3359375,-40944.54297
15.34375,-40959.26953
15.3515625,-40968.15234
15.359375,-40971.19531
15.3671875,-40972.22656
15.375,-40976.88281
15.3828125,-40988.65234
15.390625,-41008.55078
15.3984375,-41033.25391
15.40625,-41057.5
15.4140625,-41076.95703
15.421875,-41089.39453
15.4296875,-41095.98047
15.4375,-41099.85156
15.4453125,-41104.32031
15.453125,-41111.66797
15.4609375,-41121.6875
15.46875,-41132.91406
15.4765625,-41143.46094
15.484375,-41151.50391
15.4921875,-41157.59375
15.5,-41162.61328
15.5078125,-41168.07813
15.515625,-41175.28516
15.5234375,-41183.93359
15.53125,-41194.15625
15.5390625,-41205.45703
15.546875,-41217.69141
15.5546875,-41231.20313
15.5625,-41245.65625
15.5703125,-41260.29688
15.578125,-41273.82031
15.5859375,-41284.79297
15.59375,-41292.72656
15.6015625,-41297.33594
15.609375,-41299
15.6171875,-41297.75781
15.625,-41292.32031
15.6328125,-41281.97266
15.640625,-41265.41406
15.6484375,-41242.34375
15.65625,-41213.95313
15.6640625,-41181.50391
15.671875,-41147.84766
15.6796875,-41115.33203
15.6875,-41085.99219
15.6953125,-41061.45703
15.703125,-41041.58984
15.7109375,-41024.98438
15.71875,-41008.94922
15.7265625,-40990.35547
15.734375,-40967.67578
15.7421875,-40941.22266
15.75,-40914.06641
15.7578125,-40890.63281
15.765625,-40874.06641
15.7734375,-40866.23438
15.78125,-40865.22656
15.7890625,-40867.08594
